name,platform,release_date,summary,metascore,userscore
The Matrix Awakens: An Unreal Engine 5 Experience,Xbox Series X,"December 6, 2021","Get ready for a glimpse into the future of interactive storytelling and entertainment with UE5 in this free, boundary-pushing cinematic and real-time tech demo.

Created by members of the original movie team including Lana Wachowski along with Epic Games and partners, 'The Matrix Awakens: An Unreal Engine 5 Experience' is a wild ride into the reality-bending universe of 'The Matrix' that features performances by Keanu Reeves and Carrie-Anne Moss.",tbd,8.2
The Mighty Quest for Epic Loot,iOS,"July 9, 2019","The Mighty Quest for Epic Loot is a brand new Free-to-Play IP from Ubisoft Montreal for the PC that thrusts you in an outrageous medieval fantasy world called Opulencia where wealth, status and showboating are the name of the game!",71,6.2
The Missing Parts of Maria Gwozdek,PC,"February 10, 2023","Maria's life is falling apart: she's lost her job, her landlord wants her out, and her mother is sick. As she struggles to keep her head above water, Maria is approached by a mysterious figure who offers her an unusual deal.

The stranger will fulfill any of Maria's wishes. But for each wish granted, they demand a horrifying payment: one of Maria's organs.

Will the gruesome deal fix Maria's life? And at what cost?",tbd,tbd
"The Narrator is a DICK : Longer, Harder, and Uncut",PC,"April 20, 2020","In this narrated unfair platformer there's one man who's always out to get you... The Narrator. He's a real jerk, but with determination and a lot of skill MAYBE you can make it through this crazy adventure. Remastered with new Online Co-Op and Extended gameplay!
",tbd,tbd
The Oort Cloud 2020,PC,"June 11, 2020","A classic side-scrolling shoot´em up returns in a new look. 

Powered by the Unreal Engine, this 2.5D action scroller puts you in control of the IAV, the first interstellar attack vessel built by humans. The human race is under attack. A huge alien vessel is approaching our solar system fast and you need to stand against them. 

Fight the aliens in ten unique levels, get deeper into the alien ship and find out what drives the alien forces from within. Active abilities, such as time dilation (bullet-mode), cloak and homing missiles help to defeat even the cruelest enemies. Research new alien technology and improve your ship to get ready for bigger and stronger enemies. Once you defeat the final enemy, play again on a harder difficulty... new technology and more enemies await on each replay.",tbd,tbd
The Order: 1886,PlayStation 4,"February 20, 2015","The Order: 1886 introduces us to a unique vision of Victorian-Era London in which Man uses advanced technology to battle a powerful and ancient enemy.  As Galahad, a member of an elite order of Knights, join a centuries-old war against a powerful threat that will determine the course of history in this third-person action-adventure shooter.",63,6.8
The Outer Worlds: Murder on Eridanos,Xbox One,"March 17, 2021","The second and final expansion to the sci-fi role-playing game. The core of Murder on Eridanos is to solve a crime… and murder is just the beginning of what you will find. You will have to interrogate witnesses, learn about potential alibis, and argue who you believe is responsible. This also leads to some entertaining outcomes as it is up to you to decide what to do. Do you falsely accuse an innocent spectator? Do you present a poor case with lack of evidence? How will others respond? What happens if you try to convince people that you somehow are responsible for the murder? Yes, even that is possible. [Obsidian]",tbd,5.0
The Penguin Hero,PC,"June 9, 2015",,tbd,tbd
The Price Is Right: 2010 Edition,Wii,"September 22, 2009","Experience all of the classic moments from the show with up 4 people. You will hear your name called as you're announced to ""Come on Down!"" to Contestant's Row. Play all of the favorite pricing games, including Plinko, Cliff Hangers and now Golden Road and Safe Crackers. Spin the Wheel for the chance to win the big prizes in the Showcase Showdown! [Ubisoft]",tbd,6.5
"The Princess, the Stray Cat, and Matters of the Heart",PC,"June 17, 2019","Once upon a time, after his mother passed away, a boy called Nora felt all alone in the world. He spent every day with his unique and kind hearted friends until one fateful day, he had a chance encounter with a princess from the Netherworld.
",tbd,tbd
The Red Stare,PC,"July 31, 2017",Spy on your neighbours from your apartment window to uncover a crime plot.,tbd,tbd
The Safeguard Garrison,PC,"February 10, 2017",The Safeguard Garrison is a tower defense type game where the player is in control of different upgradeable towers and has to plant them through the level. They must be planted the way that enemies don't get the chance to infiltrate the friendly safehouse.,tbd,tbd
The Seduction of Shaqeera VR,PC,"January 11, 2019",Play the role of a personal assistant to a famous movie star named Shaqeera. Get a glimpse into what life as the assistant to one of the most famous.,tbd,tbd
The Shark T,PlayStation 5,"September 17, 2022",The clicking adventure you and your friends need. Eat fish with the main hero of the game The Shark T and eat all the fish in the world!,tbd,tbd
The Sims 2 Apartment Life,PC,"August 26, 2008","This expansion pack for The Sims 2 takes your Sims out of the suburbs and into a brand new busy apartment building. Adventure, fun, and drama await them as they explore their new neighborhood, mingle in coffee shops, visit a playground, meet new friends, and much more. Because there is now the ability to control multiple households in The Sims 2 Apartment Life, your Sims can live in happy harmony, or comical conflict. New social networks and character types, including artsy bohemians, sports jocks, gadget-loving techies, and edgy gearheads spice up your Sims life. And, with a new reputation meter, your Sims can build up the respect they deserve from other Sims to be the most admired – or least-desired – Sim in the neighborhood. The better the reputation, the easier for your Sims to find the right friends to help them achieve their goals. Make your Sims' space look great in The Sims 2 Apartment Life. Five new building types that range from converted lofts to roomy and posh studios or luxury apartments with their own butler add to the creative and customized adventure. Enjoy a myriad of new decor options, including spiral staircases and lofty, high ceilings. Your Sims will get a whole new kind of experience through the drama of close quarters living! [Electronic Arts]",75,7.7
The Sims 4: Movie Hangout Stuff,PlayStation 4,"February 19, 2019","Give your home the feel of a movie theater with the all-new projector screen. Watch ten different films while relaxing on the couch or venture outside and watch a movie in the fresh air.

What's a movie without popcorn? Give your Sims the classic cinematic snack, topped with butter, cheddar, or sugary toppings.

Just because your Sims are staying in doesn't mean they can't look great. Dress them in outfits that are perfect for enjoying a relaxing day or lounging around at night.

Liven up your Sim's home with some colorful decor and decorative lighting.",tbd,tbd
The Sims 4: Parenthood,PC,"May 30, 2017","In the Sims 4 Parenthood Game Pack, Sims players are able to more realistically raise children and direct the type of adult that they will become. New features such as the parenting skill, the character values system, and teachable moments will increase the gameplay depth and variety raising children and teens in The Sims 4. New animations and activity features will further add to the game and bring this life simulator a little closer to reality. Improving the realism of interaction and behaviors in childhood seems to have been the main goal of this pack, and to players raising a family it will add some challenge and depth.",tbd,6.7
The Sims Bustin' Out,PlayStation 2,"December 15, 2003","The Sims are making a big return to the console and this time they are bustin' out of the house and exploring all-new locations around town. In The Sims Bustin' Out, players can choose from a variety of new career paths. Along the way, players can unlock and collect over a hundred of new objects and social moves exclusive to the console. Play, work, and socialize with a cast of over 25 new outrageous characters and climb through a dozen new careers. The Sims Bustin' Out also features new integrated two-player gameplay and memory card support, for those players who like to take their Sims over to a friend's house and show them off. [Electronic Arts]",81,8.3
